emp_no,first_name,last_name,title,salary,from_date
437234,Gil,Sgarro,Senior Staff,74403,1/1/1994
437348,Deborah,Emden,Engineer,40000,6/29/1992
437234,Gil,Sgarro,Staff,74403,1/1/1994
437348,Deborah,Emden,Senior Engineer,40000,6/29/1992
437236,Remmert,Asrin,Staff,76854,7/15/1999
437241,Angus,Moffat,Senior Staff,76833,5/28/1987
437241,Angus,Moffat,Staff,76833,5/28/1987
437250,Zengping,Ratzlaff,Senior Staff,63733,2/27/1988
437262,DAIDA,Pramanik,Engineer,40000,6/30/1988
437262,DAIDA,Pramanik,Senior Engineer,40000,6/30/1988
437470,Rasiah,Bouloucos,Assistant Engineer,40277,12/24/1997
437389,Miomir,Ranft,Engineer,52803,8/6/1988
437389,Miomir,Ranft,Senior Engineer,52803,8/6/1988
437390,Taiji,Oxman,Senior Staff,40000,3/1/1988
437394,Krister,Bouloucos,Engineer,51549,4/19/1986
437394,Krister,Bouloucos,Senior Engineer,51549,4/19/1986
437396,Filipe,Pocchiola,Senior Staff,43618,9/1/1987
437396,Filipe,Pocchiola,Staff,43618,9/1/1987
437405,Takahira,Nitta,Senior Engineer,88339,11/16/1992
437409,Emdad,Emmerich,Engineer,40000,6/9/1988
437409,Emdad,Emmerich,Senior Engineer,40000,6/9/1988
437412,Shahab,Shinomoto,Senior Staff,67124,1/5/1989
437413,Yurii,Gaughan,Senior Staff,52895,4/18/1995
437413,Yurii,Gaughan,Staff,52895,4/18/1995
437419,Navid,Ishibashi,Engineer,50019,7/20/1986
437419,Navid,Ishibashi,Senior Engineer,50019,7/20/1986
437421,Rayond,Edelhoff,Assistant Engineer,40000,3/13/1986
437421,Rayond,Edelhoff,Engineer,40000,3/13/1986
437421,Rayond,Edelhoff,Senior Engineer,40000,3/13/1986
437422,Naftaly,Plavsic,Engineer,41012,6/29/1986
437422,Naftaly,Plavsic,Senior Engineer,41012,6/29/1986
437426,Lillian,Lenart,Senior Staff,40000,3/24/1993
437442,Muzhong,Delaune,Senior Staff,71689,8/3/1999
437442,Muzhong,Delaune,Staff,71689,8/3/1999
437446,Huai,Ratnaker,Senior Staff,72235,8/8/1987
437446,Huai,Ratnaker,Staff,72235,8/8/1987
437453,Gladys,Sabnani,Senior Staff,70066,4/19/1988
437453,Gladys,Sabnani,Staff,70066,4/19/1988
437455,Nikolaos,Marwedel,Senior Engineer,40000,1/22/1988
437471,Zijian,Plesums,Senior Staff,44174,11/30/1988
437471,Zijian,Plesums,Staff,44174,11/30/1988
437483,Adin,Callaway,Senior Staff,40000,5/13/1987
437483,Adin,Callaway,Staff,40000,5/13/1987
437553,Zeljko,Baranowski,Senior Staff,48955,5/4/1986
437553,Zeljko,Baranowski,Staff,48955,5/4/1986
437494,Atilio,Usdin,Staff,63070,5/31/1998
437566,Chuanyi,Landherr,Engineer,43325,8/8/1987
437566,Chuanyi,Landherr,Senior Engineer,43325,8/8/1987
437502,Naftali,Schreiter,Engineer,40000,4/23/1985
437502,Naftali,Schreiter,Senior Engineer,40000,4/23/1985
437507,Hiroyasu,Stasinski,Engineer,46018,7/15/1994
437596,Lakshmi,Assaf,Engineer,50194,1/24/1988
437596,Lakshmi,Assaf,Senior Engineer,50194,1/24/1988
437507,Hiroyasu,Stasinski,Senior Engineer,46018,7/15/1994
437603,Poornachandra,Lemarechal,Senior Staff,40000,3/27/1985
437522,Denny,Stroustrup,Senior Staff,40000,11/2/1985
437608,Marko,Montemayor,Engineer,63762,9/1/1986
437608,Marko,Montemayor,Senior Engineer,63762,9/1/1986
437614,Minghong,Hoogerwoord,Engineer,46805,11/7/1996
437522,Denny,Stroustrup,Staff,40000,11/2/1985
437523,Nahum,Vakili,Engineer,42622,5/19/1986
437523,Nahum,Vakili,Senior Engineer,42622,5/19/1986
437632,Zvonko,Gyorkos,Engineer,40000,10/14/1993
437635,Maya,Garnick,Senior Engineer,72691,8/23/1986
437539,Owen,Fioravanti,Assistant Engineer,55422,3/15/1989
437639,Barun,Imataki,Senior Staff,67163,7/29/1986
437539,Owen,Fioravanti,Engineer,55422,3/15/1989
437539,Owen,Fioravanti,Senior Engineer,55422,3/15/1989
437768,Martial,Weedman,Senior Engineer,40000,3/30/1987
437675,Suzette,Takanami,Senior Engineer,42307,6/1/2001
437678,Val,Pocchiola,Engineer,44462,6/1/1995
437678,Val,Pocchiola,Senior Engineer,44462,6/1/1995
437679,Boutros,Linares,Engineer,40000,7/29/1985
437679,Boutros,Linares,Senior Engineer,40000,7/29/1985
437689,Taizo,Pargas,Technique Leader,60558,10/27/1991
437794,Etsuo,Bage,Assistant Engineer,42313,8/8/1988
437691,Make,Sichman,Engineer,46938,3/7/1988
437691,Make,Sichman,Senior Engineer,46938,3/7/1988
437706,Shen,Swick,Engineer,78536,11/7/1995
437712,Domenick,Angelopoulos,Senior Staff,72131,5/2/1987
437794,Etsuo,Bage,Engineer,42313,8/8/1988
437808,Nirmal,Yemenis,Senior Staff,66628,8/24/1993
437808,Nirmal,Yemenis,Staff,66628,8/24/1993
437811,Moti,Zeleznik,Senior Engineer,77187,3/21/1986
437818,Fayez,Figueira,Staff,40000,4/8/1995
437824,Georg,Peral,Engineer,40000,5/23/1986
437824,Georg,Peral,Senior Engineer,40000,5/23/1986
437830,Bezalel,Plotkin,Senior Staff,74145,2/20/1985
437838,Shooichi,Swiler,Staff,40000,11/17/1996
437844,Marlo,Pero,Staff,52125,9/30/1998
437850,Ronnie,Vural,Engineer,45677,3/17/1987
437850,Ronnie,Vural,Senior Engineer,45677,3/17/1987
437950,Irena,Salinas,Engineer,41789,5/21/1986
437852,Mingsen,Maliniak,Engineer,42170,8/27/1996
437865,Pascal,Noriega,Senior Staff,47231,7/22/1992
437882,Salvador,Osgood,Engineer,40000,2/13/1987
437882,Salvador,Osgood,Senior Engineer,40000,2/13/1987
437883,Pantung,Kalafatis,Engineer,48730,12/16/1987
437883,Pantung,Kalafatis,Senior Engineer,48730,12/16/1987
437889,Dannz,Rosay,Senior Staff,65085,2/2/1988
437889,Dannz,Rosay,Staff,65085,2/2/1988
437890,Tianruo,Bazzichi,Senior Engineer,42361,1/28/1987
437892,Sushant,Lampe,Engineer,70452,11/26/1998
437895,Kristen,Kavanagh,Technique Leader,44463,9/4/1985
437915,Katsuo,Kroon,Technique Leader,48223,6/11/1997
437950,Irena,Salinas,Senior Engineer,41789,5/21/1986
437954,Mong,Sinitsyn,Staff,72574,4/12/1998
437955,Kristin,Matteis,Assistant Engineer,58381,11/16/1996
437955,Kristin,Matteis,Engineer,58381,11/16/1996
437981,Chanjung,Muhling,Senior Staff,40000,3/15/1989
437981,Chanjung,Muhling,Staff,40000,3/15/1989
437985,Reuven,Munke,Senior Staff,53517,4/13/1986
437985,Reuven,Munke,Staff,53517,4/13/1986
438010,Barna,Marsiglia,Engineer,40000,8/4/1989
438050,Foong,Waterhouse,Assistant Engineer,40000,10/4/1991
438010,Barna,Marsiglia,Senior Engineer,40000,8/4/1989
438050,Foong,Waterhouse,Engineer,40000,10/4/1991
438052,Beshir,Legleitner,Engineer,42797,10/14/1996
438054,Sariel,Stentiford,Senior Staff,57658,10/9/1987
438040,Kauko,Pelz,Senior Staff,65713,12/25/1991
438055,Jamaludin,Thorelli,Staff,52661,3/19/1998
438084,Bangqing,Kemmerer,Senior Engineer,40000,10/30/1995
438150,Sanjeeva,Schlenzig,Senior Staff,40000,8/24/1986
438096,Szabolcs,Szilard,Assistant Engineer,40000,5/21/1993
438096,Szabolcs,Szilard,Engineer,40000,5/21/1993
438105,Shen,Montemayor,Engineer,58106,5/4/1985
438105,Shen,Montemayor,Senior Engineer,58106,5/4/1985
438109,Masato,Kadhim,Senior Staff,61667,2/15/1986
438126,Duke,Krichel,Senior Engineer,78066,1/15/1987
438137,Manu,Lupu,Senior Staff,52537,2/25/1994
438137,Manu,Lupu,Staff,52537,2/25/1994
438153,Fan,Akazan,Engineer,40000,10/7/1987
438153,Fan,Akazan,Senior Engineer,40000,10/7/1987
438155,Arunachalam,Murtafg,Senior Staff,40000,1/13/1986
438160,Rayond,Pagter,Staff,67944,8/14/2000
438162,Mabry,Erdmenger,Senior Staff,50412,2/9/1987
438162,Mabry,Erdmenger,Staff,50412,2/9/1987
438171,Oguz,Engberts,Senior Staff,40000,2/11/1985
438171,Oguz,Engberts,Staff,40000,2/11/1985
438178,Stamatina,Denti,Senior Staff,40000,3/3/1987
438178,Stamatina,Denti,Staff,40000,3/3/1987
438192,Keiichiro,Showalter,Senior Staff,40000,8/23/1985
438192,Keiichiro,Showalter,Staff,40000,8/23/1985
438193,Martial,Chandrasekhar,Senior Engineer,70650,6/3/1994
438258,Arlette,Aumann,Technique Leader,45138,6/13/1988
438207,Elvis,Adachi,Senior Staff,42133,11/1/1988
438262,Giao,Pauthner,Engineer,40000,5/17/1986
438262,Giao,Pauthner,Senior Engineer,40000,5/17/1986
438266,Marjo,Gecsei,Staff,47670,6/16/1996
438267,Malu,Sichman,Senior Staff,44058,4/14/1995
438267,Malu,Sichman,Staff,44058,4/14/1995
438268,Hyuckchul,Mansanne,Senior Staff,51295,4/6/1990
438268,Hyuckchul,Mansanne,Staff,51295,4/6/1990
438269,Percy,Castellani,Engineer,40000,4/8/1986
438269,Percy,Castellani,Senior Engineer,40000,4/8/1986
438288,Kshitij,Riesenhuber,Engineer,40000,1/1/1997
438289,Kiyokazu,Collavizza,Staff,42124,3/7/1998
438296,Sajjad,Gist,Senior Staff,75075,8/13/1986
438296,Sajjad,Gist,Staff,75075,8/13/1986
438298,Elrique,Asrin,Senior Engineer,40000,8/9/1985
438304,Jeane,Gilg,Senior Staff,40000,12/17/1986
438304,Jeane,Gilg,Staff,40000,12/17/1986
438312,Menkae,Trachtenberg,Engineer,45333,3/24/1986
438312,Menkae,Trachtenberg,Senior Engineer,45333,3/24/1986
438318,Saeed,Munawer,Staff,40000,1/13/1997
438330,Dinkar,Naumovich,Senior Engineer,40000,11/12/1988
438340,Remco,Asser,Engineer,40000,8/8/1998
438207,Elvis,Adachi,Staff,42133,11/1/1988
438209,Lene,Feinberg,Senior Staff,65336,9/30/1985
438209,Lene,Feinberg,Staff,65336,9/30/1985
438212,Fatemeh,Luce,Engineer,62011,1/22/1996
438214,Lokesh,Tokunaga,Engineer,42651,10/16/1987
438214,Lokesh,Tokunaga,Senior Engineer,42651,10/16/1987
438240,Yurii,Luce,Staff,74397,11/11/1997
438440,Kankanahalli,Hanratty,Engineer,61104,12/18/1987
438366,Yechezkel,Gubsky,Engineer,40000,11/7/1985
438366,Yechezkel,Gubsky,Senior Engineer,40000,11/7/1985
438385,Kazuhisa,Zhiwei,Senior Staff,40000,4/27/1985
438385,Kazuhisa,Zhiwei,Staff,40000,4/27/1985
438390,Shridhar,Leppanen,Engineer,40000,6/20/1986
438390,Shridhar,Leppanen,Senior Engineer,40000,6/20/1986
438393,Nahid,Pero,Senior Engineer,45426,5/5/1987
438397,Masanao,Schaap,Senior Staff,40000,5/6/1985
438397,Masanao,Schaap,Staff,40000,5/6/1985
438404,Fumitake,Auria,Senior Staff,40843,8/11/1992
438404,Fumitake,Auria,Staff,40843,8/11/1992
438408,Sadegh,Genther,Senior Staff,53586,4/20/1995
438440,Kankanahalli,Hanratty,Senior Engineer,61104,12/18/1987
438421,Danae,Pollacia,Senior Staff,82787,4/6/1986
438421,Danae,Pollacia,Staff,82787,4/6/1986
438422,Sedat,Baby,Senior Engineer,40000,3/13/1987
438441,Kiyokazu,Mahmud,Engineer,52069,12/15/1985
438441,Kiyokazu,Mahmud,Senior Engineer,52069,12/15/1985
438429,Jiang,Zockler,Engineer,55957,3/31/1993
438429,Jiang,Zockler,Senior Engineer,55957,3/31/1993
438454,Duro,Caine,Engineer,42193,7/21/1988
438454,Duro,Caine,Senior Engineer,42193,7/21/1988
438455,Sachar,Speel,Engineer,49322,7/19/1988
438455,Sachar,Speel,Senior Engineer,49322,7/19/1988
438463,Alois,Hambrick,Senior Staff,66639,3/28/1989
438463,Alois,Hambrick,Staff,66639,3/28/1989
438472,Kamakshi,Felder,Senior Engineer,40000,7/22/1994
438483,Steve,Pettis,Senior Staff,40000,11/2/1986
438483,Steve,Pettis,Staff,40000,11/2/1986
438517,Matt,Uhrig,Engineer,52278,11/5/1986
438536,Jaideep,Snyers,Assistant Engineer,61978,9/1/1987
438536,Jaideep,Snyers,Engineer,61978,9/1/1987
438536,Jaideep,Snyers,Senior Engineer,61978,9/1/1987
438538,Sarita,Valtorta,Senior Engineer,51274,7/8/1994
438517,Matt,Uhrig,Senior Engineer,52278,11/5/1986
438541,Shichao,Waeselynck,Senior Staff,43426,2/3/1993
438541,Shichao,Waeselynck,Staff,43426,2/3/1993
438544,Faiza,Lukaszewicz,Assistant Engineer,40000,6/1/1988
438544,Faiza,Lukaszewicz,Engineer,40000,6/1/1988
438544,Faiza,Lukaszewicz,Senior Engineer,40000,6/1/1988
438519,Kyoichi,Fortenbacher,Engineer,72418,7/23/1988
438519,Kyoichi,Fortenbacher,Senior Engineer,72418,7/23/1988
438551,Randy,Vingron,Senior Staff,47429,9/30/1985
438551,Randy,Vingron,Staff,47429,9/30/1985
438552,Perry,Kavvadias,Senior Staff,46144,3/17/1987
438552,Perry,Kavvadias,Staff,46144,3/17/1987
438521,Khalil,Manderick,Engineer,48497,2/20/1995
438525,Theirry,Plessier,Senior Staff,40000,12/12/1988
438525,Theirry,Plessier,Staff,40000,12/12/1988
438570,Chikako,Androutsos,Engineer,41842,2/16/1985
438570,Chikako,Androutsos,Senior Engineer,41842,2/16/1985
438528,Bernt,Lowrie,Engineer,62157,10/11/1993
438578,Xiaobin,Ruther,Engineer,60866,7/23/1987
438578,Xiaobin,Ruther,Senior Engineer,60866,7/23/1987
438626,Shaunak,Roohalamini,Staff,72353,11/26/1987
438583,Tiina,Hambrick,Engineer,50746,7/13/1985
438583,Tiina,Hambrick,Senior Engineer,50746,7/13/1985
438584,Sangeeta,Pero,Senior Staff,41302,5/28/1985
438610,Soenke,Dulin,Senior Staff,58923,9/25/1985
438610,Soenke,Dulin,Staff,58923,9/25/1985
438616,Ramya,Ciolek,Staff,57631,5/22/1999
438619,Chiranjit,Sichman,Staff,73422,8/5/1998
438626,Shaunak,Roohalamini,Senior Staff,72353,11/26/1987
438644,Lene,Selenyi,Senior Staff,79779,12/6/1990
438644,Lene,Selenyi,Staff,79779,12/6/1990
438657,Baziley,Bernatsky,Technique Leader,45724,7/31/1986
438662,Pramod,Busillo,Senior Staff,40000,12/20/1989
438662,Pramod,Busillo,Staff,40000,12/20/1989
438672,Phuoc,Murillo,Senior Engineer,40000,3/22/1987
438726,Ewing,Serov,Staff,41469,3/17/2001
438676,Conal,Mikschl,Senior Staff,67214,3/15/1985
438737,Heping,Syrotiuk,Engineer,40000,7/23/1985
438737,Heping,Syrotiuk,Senior Engineer,40000,7/23/1985
438676,Conal,Mikschl,Staff,67214,3/15/1985
438704,Danai,Godskesen,Engineer,58219,10/18/1986
438704,Danai,Godskesen,Senior Engineer,58219,10/18/1986
438781,Kiyokazu,Thambidurai,Engineer,54423,9/15/1986
438781,Kiyokazu,Thambidurai,Senior Engineer,54423,9/15/1986
438716,Marin,Schmiedel,Senior Staff,59536,6/4/1992
438787,Tomofumi,Wrigley,Engineer,42087,3/1/1985
438787,Tomofumi,Wrigley,Senior Engineer,42087,3/1/1985
438792,Rasiah,Kawashimo,Engineer,49042,12/20/1993
438799,Peer,Dengi,Senior Staff,56246,11/22/2001
438718,Shin,Deville,Senior Staff,52469,3/26/1985
438805,Eirik,Lalonde,Senior Engineer,43710,4/3/1993
438718,Shin,Deville,Staff,52469,3/26/1985
438808,Marsja,Serna,Engineer,53461,4/1/1992
438808,Marsja,Serna,Senior Engineer,53461,4/1/1992
438930,Luerbio,Murtagh,Engineer,53082,10/28/1989
438835,Constantijn,Penz,Engineer,50016,5/13/1992
438835,Constantijn,Penz,Senior Engineer,50016,5/13/1992
438840,Moto,Honiden,Engineer,40000,6/1/1989
438840,Moto,Honiden,Senior Engineer,40000,6/1/1989
438843,Luerbio,Lowrie,Engineer,43132,2/2/1986
438843,Luerbio,Lowrie,Senior Engineer,43132,2/2/1986
438848,Vishv,Marchesini,Engineer,40000,12/17/1985
438848,Vishv,Marchesini,Senior Engineer,40000,12/17/1985
438862,Angus,Vrecion,Senior Engineer,40000,5/28/1997
438871,Lein,Pettit,Senior Engineer,40000,11/26/1985
438872,Miquel,Boudaillier,Engineer,49715,12/22/1988
438872,Miquel,Boudaillier,Senior Engineer,49715,12/22/1988
438876,Manton,Anguita,Engineer,50661,7/5/1985
438876,Manton,Anguita,Senior Engineer,50661,7/5/1985
438883,Renee,Kisuki,Engineer,45611,7/29/1986
438883,Renee,Kisuki,Senior Engineer,45611,7/29/1986
438907,Manibrata,Ecklund,Technique Leader,54727,1/28/1988
438909,Kish,Smailagic,Senior Engineer,54319,11/9/1999
438915,Marsha,Szilard,Senior Staff,40000,1/2/1986
438915,Marsha,Szilard,Staff,40000,1/2/1986
438930,Luerbio,Murtagh,Senior Engineer,53082,10/28/1989
438931,Shigenori,Vandervoorde,Engineer,50782,12/11/1987
438931,Shigenori,Vandervoorde,Senior Engineer,50782,12/11/1987
439018,Gay,Scharstein,Senior Staff,62394,5/10/1989
439018,Gay,Scharstein,Staff,62394,5/10/1989
438934,Mads,Thisen,Senior Staff,41744,6/25/1987
439027,Munir,Riexinger,Staff,60754,11/2/1998
438934,Mads,Thisen,Staff,41744,6/25/1987
438936,Ekawit,Busillo,Senior Staff,55449,6/20/1987
439036,Harngdar,Papsdorf,Engineer,61017,12/1/1989
439036,Harngdar,Papsdorf,Senior Engineer,61017,12/1/1989
438936,Ekawit,Busillo,Staff,55449,6/20/1987
438940,Mayumi,Shackell,Senior Staff,71507,5/24/1986
438940,Mayumi,Shackell,Staff,71507,5/24/1986
438944,Florian,Anick,Senior Staff,73694,11/10/1988
439059,Kwangho,Lovengreen,Senior Staff,64335,9/15/1985
439059,Kwangho,Lovengreen,Staff,64335,9/15/1985
439062,Dhritiman,Streng,Staff,47240,4/12/1999
438944,Florian,Anick,Staff,73694,11/10/1988
438947,Vasilis,Stranks,Senior Staff,56310,10/26/1987
439071,Kokou,Woycyznski,Senior Staff,46070,12/6/1988
439071,Kokou,Woycyznski,Staff,46070,12/6/1988
439072,Snehasis,Kavanagh,Senior Staff,73853,3/18/1993
439072,Snehasis,Kavanagh,Staff,73853,3/18/1993
438947,Vasilis,Stranks,Staff,56310,10/26/1987
438999,Juichirou,Daescu,Staff,45702,10/17/1998
439097,Jouko,Birsak,Senior Staff,48303,7/14/1987
439097,Jouko,Birsak,Staff,48303,7/14/1987
439204,Bluma,Ruther,Assistant Engineer,55158,7/10/1994
439106,Guiseppe,Nivat,Staff,89576,8/18/1997
439108,Huiqun,Kawashima,Technique Leader,49906,1/6/1997
439115,Pohua,Backhouse,Assistant Engineer,60976,10/18/1986
439115,Pohua,Backhouse,Engineer,60976,10/18/1986
439115,Pohua,Backhouse,Senior Engineer,60976,10/18/1986
439204,Bluma,Ruther,Engineer,55158,7/10/1994
439125,Nahid,Luff,Senior Staff,60638,12/8/1995
439125,Nahid,Luff,Staff,60638,12/8/1995
439207,Martins,Stranks,Senior Staff,45878,6/17/1987
439207,Martins,Stranks,Staff,45878,6/17/1987
439216,Aimee,Mateescu,Engineer,40000,11/10/1985
439147,Ebbe,Chiola,Engineer,46663,2/5/1987
439147,Ebbe,Chiola,Senior Engineer,46663,2/5/1987
439216,Aimee,Mateescu,Senior Engineer,40000,11/10/1985
439246,Alper,Colorni,Engineer,40000,4/15/1991
439156,Kenroku,Bala,Engineer,54922,6/21/1999
439156,Kenroku,Bala,Senior Engineer,54922,6/21/1999
439168,Fatemeh,Penn,Senior Staff,69822,11/4/1985
439168,Fatemeh,Penn,Staff,69822,11/4/1985
439175,Tomoyuki,Sifakis,Senior Staff,86854,1/30/1992
439175,Tomoyuki,Sifakis,Staff,86854,1/30/1992
439179,Yurii,Lanteri,Senior Staff,57388,3/29/1986
439246,Alper,Colorni,Senior Engineer,40000,4/15/1991
439185,Rosalyn,Yurek,Senior Staff,98679,7/24/1999
439252,Fabrizio,Karnin,Engineer,40000,7/8/1985
439195,Goncalo,Selenyi,Engineer,61746,9/4/1985
439195,Goncalo,Selenyi,Senior Engineer,61746,9/4/1985
439197,Gritta,Henders,Staff,62728,9/26/1997
439252,Fabrizio,Karnin,Senior Engineer,40000,7/8/1985
439257,Khedija,Pluym,Senior Staff,81095,10/5/1986
439257,Khedija,Pluym,Staff,81095,10/5/1986
439259,Surveyors,Cummings,Engineer,62530,6/14/1992
439259,Surveyors,Cummings,Senior Engineer,62530,6/14/1992
439272,Aris,Nitta,Engineer,62687,2/18/1995
439276,Mayuko,Chappelet,Engineer,40000,7/6/1988
439276,Mayuko,Chappelet,Senior Engineer,40000,7/6/1988
439283,Ziya,Zolotykh,Staff,40000,9/6/1999
439289,Kazuyasu,Morris,Assistant Engineer,40000,11/5/1988
439296,Navin,Shimshoni,Senior Engineer,47226,8/8/1989
439289,Kazuyasu,Morris,Engineer,40000,11/5/1988
439289,Kazuyasu,Morris,Senior Engineer,40000,11/5/1988
439292,Aruna,Hempstead,Senior Staff,51592,12/23/1987
439309,Gila,Ligten,Engineer,40000,9/12/1998
439310,Xiaoqiu,Marsiglia,Assistant Engineer,47508,3/10/1995
439310,Xiaoqiu,Marsiglia,Engineer,47508,3/10/1995
439310,Xiaoqiu,Marsiglia,Senior Engineer,47508,3/10/1995
439292,Aruna,Hempstead,Staff,51592,12/23/1987
439395,Chuanyi,Genther,Staff,40000,2/7/1997
439322,Jaihie,Waeselynck,Senior Staff,83964,4/27/1988
439322,Jaihie,Waeselynck,Staff,83964,4/27/1988
439328,Arie,Matzel,Assistant Engineer,48153,11/29/1991
439328,Arie,Matzel,Engineer,48153,11/29/1991
439337,Alair,DiGiano,Senior Staff,79338,11/22/1998
439337,Alair,DiGiano,Staff,79338,11/22/1998
439349,Yucai,Vingron,Staff,40000,9/30/1997
439350,Kerhong,Koblitz,Engineer,53047,3/27/1985
439350,Kerhong,Koblitz,Senior Engineer,53047,3/27/1985
439357,Srinidhi,Mukaidono,Technique Leader,41297,6/30/1991
439359,Avishai,Sundgren,Senior Staff,40000,12/19/1986
439359,Avishai,Sundgren,Staff,40000,12/19/1986
439364,Gill,Luiz,Assistant Engineer,40000,4/1/1992
439364,Gill,Luiz,Engineer,40000,4/1/1992
439371,Satoru,Pehl,Senior Engineer,84501,5/25/1990
439404,Piyawadee,Picci,Assistant Engineer,50883,2/7/1986
439404,Piyawadee,Picci,Engineer,50883,2/7/1986
439404,Piyawadee,Picci,Senior Engineer,50883,2/7/1986
439495,Maris,Pettis,Engineer,51252,10/18/1988
439495,Maris,Pettis,Senior Engineer,51252,10/18/1988
439501,Oscar,Falco,Senior Staff,55896,12/24/1992
439506,Tetsurou,Wursthorn,Staff,44512,6/26/1997
439511,Suzette,Cummings,Engineer,48717,8/4/1986
439511,Suzette,Cummings,Senior Engineer,48717,8/4/1986
439518,Kenroku,Homond,Engineer,40000,4/15/1996
439518,Kenroku,Homond,Senior Engineer,40000,4/15/1996
439520,Along,Kambil,Senior Engineer,55826,8/8/1999
439533,Kerryn,Bage,Senior Staff,79037,12/11/1993
439533,Kerryn,Bage,Staff,79037,12/11/1993
439541,Dines,Garnick,Engineer,81591,2/14/1987
439541,Dines,Garnick,Senior Engineer,81591,2/14/1987
439544,Heping,Thiran,Senior Staff,52427,3/31/1987
439544,Heping,Thiran,Staff,52427,3/31/1987
439560,Peternela,Legleitner,Senior Staff,40000,6/5/1986
439560,Peternela,Legleitner,Staff,40000,6/5/1986
439567,Weiyi,Ernst,Senior Engineer,57729,2/10/1997
439572,Christoph,Bakhtari,Senior Staff,45093,4/25/1986
439572,Christoph,Bakhtari,Staff,45093,4/25/1986
439579,Stein,Hatcliff,Senior Staff,40000,7/6/1987
439579,Stein,Hatcliff,Staff,40000,7/6/1987
439412,Baruch,Peyn,Senior Staff,56805,10/13/1985
439412,Baruch,Peyn,Staff,56805,10/13/1985
439416,Naftaly,Matzen,Senior Engineer,44846,8/9/2001
439420,Xuedong,Dalton,Senior Staff,76672,9/24/1991
439420,Xuedong,Dalton,Staff,76672,9/24/1991
439440,Uma,Wossner,Senior Engineer,42544,6/22/1993
439455,Xumin,Cronau,Engineer,40000,6/2/1994
439595,Anestis,Itzfeldt,Engineer,72605,9/9/1987
439595,Anestis,Itzfeldt,Senior Engineer,72605,9/9/1987
439604,Bernd,Nations,Senior Staff,48144,8/30/1986
439455,Xumin,Cronau,Senior Engineer,40000,6/2/1994
439468,Hailing,Pauthner,Engineer,40000,12/25/1998
439630,Ymte,Busillo,Senior Staff,79638,11/3/1986
439630,Ymte,Busillo,Staff,79638,11/3/1986
439486,Armond,Heijenga,Engineer,40000,12/24/1993
439486,Armond,Heijenga,Senior Engineer,40000,12/24/1993
439668,Goncalo,Chinin,Senior Engineer,57283,10/5/1991
439694,Eric,Aingworth,Staff,40000,12/7/1988
439675,Yuuichi,Atchley,Staff,79767,4/14/2000
439686,Maia,Zeleznik,Engineer,55291,4/26/1988
439686,Maia,Zeleznik,Senior Engineer,55291,4/26/1988
439687,Alejandra,Schlumberger,Technique Leader,40000,10/30/1988
439694,Eric,Aingworth,Senior Staff,40000,12/7/1988
439704,Youssef,Jording,Assistant Engineer,50330,5/16/1985
439704,Youssef,Jording,Engineer,50330,5/16/1985
439704,Youssef,Jording,Senior Engineer,50330,5/16/1985
439716,Zsolt,Chleq,Engineer,40000,10/27/1988
439716,Zsolt,Chleq,Senior Engineer,40000,10/27/1988
439719,Uri,Schreiter,Engineer,52225,6/26/1995
439721,Douadi,Rassart,Senior Engineer,40578,6/15/1996
439743,Janalee,Ernst,Senior Engineer,40000,3/26/1986
439823,Remko,Erdi,Engineer,45338,9/11/1998
439830,Shem,Ramamoorthy,Engineer,41377,2/12/1987
439830,Shem,Ramamoorthy,Senior Engineer,41377,2/12/1987
439832,Ebbe,Pleszkun,Senior Staff,73459,3/10/1988
439835,Yucai,Papadias,Engineer,70186,7/12/1994
439835,Yucai,Papadias,Senior Engineer,70186,7/12/1994
