emp_no,first_name,last_name,title,salary,from_date
437455,Nikolaos,Marwedel,Senior Engineer,40000,1988-01-22
437470,Rasiah,Bouloucos,Assistant Engineer,40277,1997-12-24
437471,Zijian,Plesums,Senior Staff,44174,1997-01-05
437483,Adin,Callaway,Senior Staff,40000,1995-05-13
437494,Atilio,Usdin,Staff,63070,1998-05-31
437502,Naftali,Schreiter,Senior Engineer,40000,1991-04-23
437507,Hiroyasu,Stasinski,Senior Engineer,46018,1999-07-15
437522,Denny,Stroustrup,Senior Staff,40000,1990-11-02
437523,Nahum,Vakili,Senior Engineer,42622,1992-05-18
437539,Owen,Fioravanti,Senior Engineer,55422,2001-07-29
437553,Zeljko,Baranowski,Senior Staff,48955,1992-05-03
437566,Chuanyi,Landherr,Senior Engineer,43325,1996-08-07
437596,Lakshmi,Assaf,Senior Engineer,50194,1995-01-24
437603,Poornachandra,Lemarechal,Senior Staff,40000,1985-03-27
437608,Marko,Montemayor,Senior Engineer,63762,1991-09-01
437614,Minghong,Hoogerwoord,Engineer,46805,1996-11-07
437632,Zvonko,Gyorkos,Engineer,40000,1993-10-14
437635,Maya,Garnick,Senior Engineer,72691,1986-08-23
437639,Barun,Imataki,Senior Staff,67163,1986-07-29
437675,Suzette,Takanami,Senior Engineer,42307,1989-03-04
437678,Val,Pocchiola,Senior Engineer,44462,2002-06-01
437679,Boutros,Linares,Senior Engineer,40000,1990-07-29
437689,Taizo,Pargas,Technique Leader,60558,1991-10-27
437691,Make,Sichman,Senior Engineer,46938,1993-03-07
437706,Shen,Swick,Engineer,78536,1995-11-07
437712,Domenick,Angelopoulos,Senior Staff,72131,1987-05-02
437768,Martial,Weedman,Senior Engineer,40000,1987-03-30
437794,Etsuo,Bage,Engineer,42313,1996-08-08
437808,Nirmal,Yemenis,Senior Staff,66628,2000-08-24
437811,Moti,Zeleznik,Senior Engineer,77187,1986-03-21
437818,Fayez,Figueira,Staff,40000,1995-04-08
437824,Georg,Peral,Senior Engineer,40000,1993-05-23
437830,Bezalel,Plotkin,Senior Staff,74145,1985-02-20
437838,Shooichi,Swiler,Staff,40000,1996-11-17
437844,Marlo,Pero,Staff,52125,1998-09-30
437850,Ronnie,Vural,Senior Engineer,45677,1994-03-17
437852,Mingsen,Maliniak,Engineer,42170,1996-01-17
437865,Pascal,Noriega,Senior Staff,47231,1992-07-22
437882,Salvador,Osgood,Senior Engineer,40000,1992-02-13
437883,Pantung,Kalafatis,Senior Engineer,48730,1996-12-15
437889,Dannz,Rosay,Senior Staff,65085,1997-02-01
437890,Tianruo,Bazzichi,Senior Engineer,42361,1987-01-28
437892,Sushant,Lampe,Engineer,70452,1998-11-26
437895,Kristen,Kavanagh,Technique Leader,44463,1985-09-04
437915,Katsuo,Kroon,Technique Leader,48223,1991-01-09
437950,Irena,Salinas,Senior Engineer,41789,1994-05-21
437954,Mong,Sinitsyn,Staff,72574,1998-04-12
437955,Kristin,Matteis,Engineer,58381,2001-11-16
437981,Chanjung,Muhling,Senior Staff,40000,1996-03-15
437985,Reuven,Munke,Senior Staff,53517,1994-04-13
438010,Barna,Marsiglia,Senior Engineer,40000,1993-01-23
438040,Kauko,Pelz,Senior Staff,65713,1991-12-25
438050,Foong,Waterhouse,Engineer,40000,1997-10-03
438052,Beshir,Legleitner,Engineer,42797,1996-10-14
438054,Sariel,Stentiford,Senior Staff,57658,1987-10-09
438055,Jamaludin,Thorelli,Staff,52661,1998-03-19
438084,Bangqing,Kemmerer,Senior Engineer,40000,1995-10-30
438096,Szabolcs,Szilard,Engineer,40000,1999-05-21
438105,Shen,Montemayor,Senior Engineer,58106,1992-05-04
438109,Masato,Kadhim,Senior Staff,61667,1986-02-15
438126,Duke,Krichel,Senior Engineer,78066,1987-01-15
438137,Manu,Lupu,Senior Staff,52537,2001-02-25
438150,Sanjeeva,Schlenzig,Senior Staff,40000,1986-08-24
438153,Fan,Akazan,Senior Engineer,40000,1995-10-07
438155,Arunachalam,Murtafg,Senior Staff,40000,1986-01-13
438160,Rayond,Pagter,Staff,67944,1997-12-27
438162,Mabry,Erdmenger,Senior Staff,50412,1993-02-08
438171,Oguz,Engberts,Senior Staff,40000,1992-02-12
438178,Stamatina,Denti,Senior Staff,40000,1995-03-03
438192,Keiichiro,Showalter,Senior Staff,40000,1993-08-23
438193,Martial,Chandrasekhar,Senior Engineer,70650,1994-06-03
438207,Elvis,Adachi,Senior Staff,42133,1997-11-01
438209,Lene,Feinberg,Senior Staff,65336,1992-09-30
438212,Fatemeh,Luce,Engineer,62011,1996-01-22
438214,Lokesh,Tokunaga,Senior Engineer,42651,1995-10-16
438240,Yurii,Luce,Staff,74397,1997-11-11
438258,Arlette,Aumann,Technique Leader,45138,1988-06-13
438262,Giao,Pauthner,Senior Engineer,40000,1994-12-19
438266,Marjo,Gecsei,Staff,47670,1996-06-16
438267,Malu,Sichman,Senior Staff,44058,2002-04-14
438268,Hyuckchul,Mansanne,Senior Staff,51295,1999-04-06
438269,Percy,Castellani,Senior Engineer,40000,1991-04-08
438288,Kshitij,Riesenhuber,Engineer,40000,1997-01-01
438289,Kiyokazu,Collavizza,Staff,42124,1998-03-07
438296,Sajjad,Gist,Senior Staff,75075,1991-08-13
438298,Elrique,Asrin,Senior Engineer,40000,1985-08-09
438304,Jeane,Gilg,Senior Staff,40000,1993-12-17
438312,Menkae,Trachtenberg,Senior Engineer,45333,1991-03-24
438318,Saeed,Munawer,Staff,40000,1997-01-13
438330,Dinkar,Naumovich,Senior Engineer,40000,1988-11-12
438340,Remco,Asser,Engineer,40000,1998-08-08
438366,Yechezkel,Gubsky,Senior Engineer,40000,1994-11-07
438385,Kazuhisa,Zhiwei,Senior Staff,40000,1990-04-27
438390,Shridhar,Leppanen,Senior Engineer,40000,1995-06-20
438393,Nahid,Pero,Senior Engineer,45426,1987-05-05
438397,Masanao,Schaap,Senior Staff,40000,1994-05-06
438404,Fumitake,Auria,Senior Staff,40843,2000-08-11
438408,Sadegh,Genther,Senior Staff,53586,1995-04-20
438421,Danae,Pollacia,Senior Staff,82787,1991-04-06
438422,Sedat,Baby,Senior Engineer,40000,1987-03-13
438429,Jiang,Zockler,Senior Engineer,55957,1999-03-31
438440,Kankanahalli,Hanratty,Senior Engineer,61104,1993-12-17
438441,Kiyokazu,Mahmud,Senior Engineer,52069,1992-12-15
438454,Duro,Caine,Senior Engineer,42193,1993-07-21
438455,Sachar,Speel,Senior Engineer,49322,1994-07-19
438463,Alois,Hambrick,Senior Staff,66639,1996-03-28
438472,Kamakshi,Felder,Senior Engineer,40000,1994-07-22
438483,Steve,Pettis,Senior Staff,40000,1991-11-02
438517,Matt,Uhrig,Senior Engineer,52278,1993-11-05
438519,Kyoichi,Fortenbacher,Senior Engineer,72418,1994-07-23
438521,Khalil,Manderick,Engineer,48497,1995-02-20
438525,Theirry,Plessier,Senior Staff,40000,1995-12-13
438528,Bernt,Lowrie,Engineer,62157,1993-10-11
438536,Jaideep,Snyers,Senior Engineer,61978,1997-08-31
438538,Sarita,Valtorta,Senior Engineer,51274,1994-07-08
438541,Shichao,Waeselynck,Senior Staff,43426,2000-02-04
438544,Faiza,Lukaszewicz,Senior Engineer,40000,2002-06-02
438551,Randy,Vingron,Senior Staff,47429,1993-09-30
438552,Perry,Kavvadias,Senior Staff,46144,1993-03-16
438570,Chikako,Androutsos,Senior Engineer,41842,1991-02-16
438578,Xiaobin,Ruther,Senior Engineer,60866,1996-07-22
438583,Tiina,Hambrick,Senior Engineer,50746,1993-07-13
438584,Sangeeta,Pero,Senior Staff,41302,1985-05-28
438610,Soenke,Dulin,Senior Staff,58923,1994-09-25
438616,Ramya,Ciolek,Staff,57631,1999-05-22
438619,Chiranjit,Sichman,Staff,73422,1998-08-05
438626,Shaunak,Roohalamini,Senior Staff,72353,1992-11-25
438644,Lene,Selenyi,Senior Staff,79779,1993-09-03
438657,Baziley,Bernatsky,Technique Leader,45724,1986-07-31
438662,Pramod,Busillo,Senior Staff,40000,1994-07-22
438672,Phuoc,Murillo,Senior Engineer,40000,1987-03-22
438676,Conal,Mikschl,Senior Staff,67214,1992-03-15
438704,Danai,Godskesen,Senior Engineer,58219,1994-10-18
438716,Marin,Schmiedel,Senior Staff,59536,1992-06-04
438718,Shin,Deville,Senior Staff,52469,1994-03-26
438726,Ewing,Serov,Staff,41469,1996-08-13
438737,Heping,Syrotiuk,Senior Engineer,40000,1992-07-23
438781,Kiyokazu,Thambidurai,Senior Engineer,54423,1991-09-15
438787,Tomofumi,Wrigley,Senior Engineer,42087,1993-03-01
438792,Rasiah,Kawashimo,Engineer,49042,1993-12-20
438799,Peer,Dengi,Senior Staff,56246,1990-02-24
438805,Eirik,Lalonde,Senior Engineer,43710,1993-04-03
438808,Marsja,Serna,Senior Engineer,53461,2000-04-01
438835,Constantijn,Penz,Senior Engineer,50016,1999-05-14
438840,Moto,Honiden,Senior Engineer,40000,1998-06-01
438843,Luerbio,Lowrie,Senior Engineer,43132,1995-02-02
438848,Vishv,Marchesini,Senior Engineer,40000,1991-12-17
438862,Angus,Vrecion,Senior Engineer,40000,1997-05-28
438871,Lein,Pettit,Senior Engineer,40000,1985-11-26
438872,Miquel,Boudaillier,Senior Engineer,49715,1997-12-22
438876,Manton,Anguita,Senior Engineer,50661,1994-07-05
438883,Renee,Kisuki,Senior Engineer,45611,1993-07-29
438907,Manibrata,Ecklund,Technique Leader,54727,1988-01-28
438909,Kish,Smailagic,Senior Engineer,54319,1999-11-09
438915,Marsha,Szilard,Senior Staff,40000,1994-01-02
438930,Luerbio,Murtagh,Senior Engineer,53082,1995-10-28
438931,Shigenori,Vandervoorde,Senior Engineer,50782,1994-12-11
438934,Mads,Thisen,Senior Staff,41744,1995-06-25
438936,Ekawit,Busillo,Senior Staff,55449,1992-06-19
438940,Mayumi,Shackell,Senior Staff,71507,1994-05-24
438944,Florian,Anick,Senior Staff,73694,1995-11-11
438947,Vasilis,Stranks,Senior Staff,56310,1992-10-25
438999,Juichirou,Daescu,Staff,45702,1998-10-17
439018,Gay,Scharstein,Senior Staff,62394,1996-07-15
439027,Munir,Riexinger,Staff,60754,1998-11-02
439036,Harngdar,Papsdorf,Senior Engineer,61017,1997-12-01
439059,Kwangho,Lovengreen,Senior Staff,64335,1994-09-15
439062,Dhritiman,Streng,Staff,47240,1999-04-12
439071,Kokou,Woycyznski,Senior Staff,46070,1995-12-07
439072,Snehasis,Kavanagh,Senior Staff,73853,2002-03-18
439097,Jouko,Birsak,Senior Staff,48303,1994-07-14
439106,Guiseppe,Nivat,Staff,89576,1997-08-18
439108,Huiqun,Kawashima,Technique Leader,49906,1997-01-06
439115,Pohua,Backhouse,Senior Engineer,60976,1996-10-17
439125,Nahid,Luff,Senior Staff,60638,2001-12-07
439147,Ebbe,Chiola,Senior Engineer,46663,1992-02-05
439156,Kenroku,Bala,Senior Engineer,54922,1994-12-27
439168,Fatemeh,Penn,Senior Staff,69822,1993-11-04
439175,Tomoyuki,Sifakis,Senior Staff,86854,1992-09-07
439179,Yurii,Lanteri,Senior Staff,57388,1986-03-29
439185,Rosalyn,Yurek,Senior Staff,98679,1999-07-24
439195,Goncalo,Selenyi,Senior Engineer,61746,1993-09-04
439197,Gritta,Henders,Staff,62728,1997-09-26
439204,Bluma,Ruther,Engineer,55158,1999-07-10
439207,Martins,Stranks,Senior Staff,45878,1994-06-17
439216,Aimee,Mateescu,Senior Engineer,40000,1990-11-10
439246,Alper,Colorni,Senior Engineer,40000,1996-04-14
439252,Fabrizio,Karnin,Senior Engineer,40000,1991-07-08
439257,Khedija,Pluym,Senior Staff,81095,1995-10-05
439259,Surveyors,Cummings,Senior Engineer,62530,1997-06-14
439272,Aris,Nitta,Engineer,62687,1995-02-18
439276,Mayuko,Chappelet,Senior Engineer,40000,1995-07-07
439283,Ziya,Zolotykh,Staff,40000,1999-09-06
439289,Kazuyasu,Morris,Senior Engineer,40000,2000-11-04
439292,Aruna,Hempstead,Senior Staff,51592,1996-12-22
439296,Navin,Shimshoni,Senior Engineer,47226,1989-08-08
439309,Gila,Ligten,Engineer,40000,1998-09-12
439310,Xiaoqiu,Marsiglia,Senior Engineer,47508,2001-01-17
439322,Jaihie,Waeselynck,Senior Staff,83964,1995-04-28
439328,Arie,Matzel,Engineer,48153,1998-09-05
439337,Alair,DiGiano,Senior Staff,79338,1998-10-28
439349,Yucai,Vingron,Staff,40000,1997-09-30
439350,Kerhong,Koblitz,Senior Engineer,53047,1993-03-27
439357,Srinidhi,Mukaidono,Technique Leader,41297,1991-06-30
439359,Avishai,Sundgren,Senior Staff,40000,1994-12-19
439364,Gill,Luiz,Engineer,40000,1996-01-28
439371,Satoru,Pehl,Senior Engineer,84501,1990-05-25
439395,Chuanyi,Genther,Staff,40000,1997-02-07
439404,Piyawadee,Picci,Senior Engineer,50883,2000-02-08
439412,Baruch,Peyn,Senior Staff,56805,1992-10-13
439416,Naftaly,Matzen,Senior Engineer,44846,1989-07-02
439420,Xuedong,Dalton,Senior Staff,76672,1997-09-23
439440,Uma,Wossner,Senior Engineer,42544,1993-06-22
439455,Xumin,Cronau,Senior Engineer,40000,2000-06-01
439468,Hailing,Pauthner,Engineer,40000,1998-12-25
439486,Armond,Heijenga,Senior Engineer,40000,2001-12-24
439495,Maris,Pettis,Senior Engineer,51252,1996-10-18
439501,Oscar,Falco,Senior Staff,55896,1988-01-12
439506,Tetsurou,Wursthorn,Staff,44512,1997-06-26
439511,Suzette,Cummings,Senior Engineer,48717,1993-08-04
439518,Kenroku,Homond,Senior Engineer,40000,2002-04-15
439520,Along,Kambil,Senior Engineer,55826,1993-01-10
439533,Kerryn,Bage,Senior Staff,79037,1999-12-11
439541,Dines,Garnick,Senior Engineer,81591,1992-02-14
439544,Heping,Thiran,Senior Staff,52427,1994-03-31
439560,Peternela,Legleitner,Senior Staff,40000,1993-06-05
439567,Weiyi,Ernst,Senior Engineer,57729,1988-11-28
439572,Christoph,Bakhtari,Senior Staff,45093,1991-04-25
439579,Stein,Hatcliff,Senior Staff,40000,1995-07-06
439595,Anestis,Itzfeldt,Senior Engineer,72605,1992-09-08
439604,Bernd,Nations,Senior Staff,48144,1986-08-30
439630,Ymte,Busillo,Senior Staff,79638,1995-11-03
439668,Goncalo,Chinin,Senior Engineer,57283,1991-10-05
439675,Yuuichi,Atchley,Staff,79767,1997-08-07
439686,Maia,Zeleznik,Senior Engineer,55291,1997-04-26
439687,Alejandra,Schlumberger,Technique Leader,40000,1988-10-30
439694,Eric,Aingworth,Senior Staff,40000,1996-12-07
439704,Youssef,Jording,Senior Engineer,50330,1999-05-17
439716,Zsolt,Chleq,Senior Engineer,40000,1997-10-26
439719,Uri,Schreiter,Engineer,52225,1995-06-26
439721,Douadi,Rassart,Senior Engineer,40578,1996-06-15
439743,Janalee,Ernst,Senior Engineer,40000,1986-03-26
439750,Gilbert,Masaki,Engineer,67546,1997-04-30
439757,Gunilla,Czap,Senior Engineer,48746,1991-02-23
439765,Ger,Templeman,Senior Staff,40000,1993-06-06
439789,Almudena,Liedekerke,Senior Engineer,40000,1988-10-17
439792,Chenyi,Molenaar,Staff,40000,1995-11-13
439794,Eric,Koblick,Senior Engineer,40000,1988-10-14
439795,Sashi,Sullins,Senior Engineer,46800,1993-08-26
439823,Remko,Erdi,Engineer,45338,1998-09-11
439830,Shem,Ramamoorthy,Senior Engineer,41377,1994-02-12
439832,Ebbe,Pleszkun,Senior Staff,73459,1988-03-10
439835,Yucai,Papadias,Senior Engineer,70186,1992-02-09
439837,Saniya,Matzel,Staff,40000,1998-06-16
439864,Izaskun,Spelt,Senior Engineer,40000,1991-06-13
439877,Wojceich,Emiris,Senior Staff,40000,1988-11-18
439885,Hongzhu,Schaaf,Senior Engineer,45445,1995-03-14
439887,Fuqing,Dusink,Senior Staff,71929,1995-09-27
439889,Constantijn,Benaini,Senior Engineer,53291,1992-02-23
439896,Yahiko,Baaleh,Senior Staff,69368,1999-09-14
439927,Fumiyo,Manders,Senior Engineer,63757,1996-12-10
439948,Toshimitsu,Hatcliff,Staff,68876,1996-02-13
439969,Ohad,Gini,Senior Staff,49147,1993-05-28
439998,Huei,Tzvieli,Senior Engineer,40000,2000-01-11
440010,King,Lamma,Senior Engineer,40000,2002-04-12
440026,Zorica,Kavanagh,Senior Staff,40000,1994-05-22
440056,Moni,Stanfel,Senior Engineer,61128,1993-11-27
440072,Mingzeng,Schnelling,Senior Engineer,40000,1997-02-06
440074,Gritta,Ghemri,Senior Staff,55552,1997-12-29
440076,Hailing,Schiettecatte,Engineer,40000,2002-02-11
440083,Heeju,Szemeredi,Senior Staff,50940,1985-03-28
440086,Hideyuki,Dulli,Staff,76434,1998-07-27
440088,Serge,Denny,Staff,97760,1999-04-03
440094,Bernice,Rabehasaina,Senior Staff,40000,1996-11-23
440097,Alselm,Junot,Senior Engineer,71586,1985-06-11
440115,Atilio,Lalonde,Senior Engineer,40000,1992-10-24
440116,Shim,Seghrouchni,Senior Engineer,45628,2000-01-21
440128,Nirmal,Constantine,Senior Staff,40000,1992-10-15
440136,Bowen,Jenevein,Senior Staff,60795,1997-09-01
440150,Luigi,Lorcy,Engineer,40000,1997-12-23
440152,Kirk,Ertl,Senior Staff,62545,1995-05-19
440169,Munenori,Holburn,Senior Staff,62222,1995-08-04
440175,Babette,Demos,Senior Engineer,45919,1993-06-27
440180,Ashish,Jording,Senior Engineer,72567,1995-03-05
440189,Kiyomitsu,Falster,Senior Engineer,47178,1986-10-29
440200,Annemarie,Marrevee,Senior Staff,44272,1997-11-06
440205,Hideo,Hutter,Senior Engineer,40000,1995-03-15
440215,Keiichiro,Dredge,Senior Engineer,59288,1994-08-07
440218,Shigeo,Simmen,Senior Staff,66145,1994-06-02
440234,Venkatesan,Morrey,Technique Leader,42434,1988-11-19
440236,Franziska,Caine,Senior Engineer,41035,1992-09-04
440247,Geoff,Ambroszkiewicz,Senior Engineer,40000,1996-12-30
440250,Valeri,Granlund,Senior Engineer,52156,1999-09-17
440255,Margareta,Schlenzig,Senior Staff,68981,1993-02-14
440259,Changho,Farris,Staff,87914,1999-02-05
440264,Izaskun,Biran,Senior Staff,47441,1995-05-19
440275,Randi,Bernick,Senior Staff,56739,1995-08-26
440279,Gretta,Merlo,Staff,50103,1996-09-18
440291,Masasuke,Fujisaki,Senior Engineer,42703,1999-10-08
440301,Sven,Lanzelotte,Senior Engineer,44818,1994-10-05
440305,Rosalie,Swab,Senior Staff,63799,1996-11-17
440307,Hailing,Tetzlaff,Senior Engineer,40000,2001-07-08
440314,Shin,Merlo,Senior Engineer,40000,1994-03-11
440319,Qunsheng,Brookman,Technique Leader,47654,1996-04-17
440323,Ravishankar,Radwan,Senior Staff,75919,1992-11-30
440338,Neelam,Radwan,Senior Staff,40000,1991-07-28
440352,Tianruo,Ghalwash,Senior Staff,63892,1998-05-26
440361,Shahaf,Skrikant,Senior Staff,40000,1995-04-28
440364,Xinan,Preusig,Engineer,41725,1995-08-21
440365,Zhaofang,Gien,Senior Engineer,53135,1994-11-24
440366,Babette,Armand,Senior Staff,72316,1998-01-11
440373,Xiaopeng,Constantine,Senior Engineer,40000,1993-09-28
440376,Chikako,Vanwelkenhuysen,Engineer,40000,1996-01-19
440380,Ashish,Magliocco,Engineer,52490,1996-10-05
440383,Bezalel,Denny,Senior Engineer,40000,1990-11-16
440389,Khalil,Grandbois,Technique Leader,40000,1992-05-13
440400,Vasiliy,Karlin,Senior Staff,73947,2002-04-11
440402,Seongbin,Zeleznik,Senior Engineer,40000,1992-08-17
440407,Jixiang,Arlazarov,Staff,40475,1996-06-29
440414,Kolar,Meriste,Senior Engineer,40000,1998-02-27
440423,Fumino,Marquardt,Senior Engineer,40000,1994-07-02
440437,Tonia,Milicia,Senior Engineer,40679,1997-09-28
440453,Elvis,Grandbois,Engineer,67162,1998-06-08
440456,Valter,Tchuente,Senior Engineer,48996,1994-09-24
440461,Bader,Stenning,Senior Staff,40000,1993-11-25
440507,Ramalingam,Yamaashi,Senior Engineer,44050,1985-03-09
440520,Berna,Sidje,Engineer,57470,1999-09-28
440523,Sanjai,Kuszyk,Senior Staff,56786,1991-07-25
440528,Mohd,Mondadori,Senior Engineer,40000,1989-11-28
440539,Nahum,Pettis,Senior Engineer,58168,1990-11-16
440541,Subbu,Goodrum,Senior Engineer,40000,1997-08-06
440548,Szabolcs,Eastman,Senior Engineer,42890,1992-01-02
440549,Dietrich,Eldridge,Senior Engineer,40000,1995-04-17
440551,Unal,Frolund,Engineer,40000,1996-01-25
440560,Junichi,Mayerwieser,Senior Staff,91201,1991-02-24
440582,Elliott,Kawashima,Senior Staff,41937,1991-01-26
440587,Lijia,Flasterstein,Senior Engineer,54060,1994-06-30
440590,Nadjib,Baez,Senior Engineer,40000,1997-11-18
440598,Dmitry,Kawashima,Technique Leader,40000,1998-02-21
440608,Kiyokazu,Kragelund,Senior Staff,77665,1993-03-14
440614,Naftali,McConalogue,Senior Engineer,51828,1986-05-09
440640,Xiaoqiang,Vieri,Senior Staff,54764,1995-01-20
440649,Leaf,Legleitner,Senior Engineer,41385,1986-08-23
440652,Nahum,Garnier,Senior Engineer,67855,1996-12-05
440667,Martina,Rissanen,Senior Engineer,50302,1988-12-16
440668,Tokuyasu,Plotkin,Senior Engineer,43507,1997-06-22
440681,Phillip,Schusler,Senior Staff,40000,1993-12-11
440689,Subhash,Maierhofer,Senior Engineer,44107,2000-09-20
440699,Lucian,Rettelbach,Senior Staff,40000,1986-02-01
440704,Shigehiro,Bernatsky,Senior Staff,40000,1994-04-23
440707,Xiaocheng,Dalphin,Staff,40710,1998-06-25
440714,Duro,Rosay,Senior Engineer,40000,1987-10-16
440746,Anneli,Ramsay,Technique Leader,40987,1986-03-22
440763,Siddarth,Heystek,Senior Staff,79380,1987-07-15
440767,Adly,Narahari,Engineer,79342,1998-01-10
440783,Heon,Hiraishi,Senior Staff,40000,1999-08-10
440788,Zita,Mawatari,Senior Engineer,41491,2002-06-21
440789,Izaskun,Roohalamini,Senior Staff,49755,1991-02-02
440794,Emdad,Dalphin,Senior Engineer,45833,1993-08-11
440795,Malu,Hemaspaandra,Engineer,46272,1997-08-13
440804,Fumiko,Harllee,Senior Staff,69132,1987-01-05
440812,Yechiam,Baer,Senior Engineer,40000,2000-11-29
440814,Uzi,Taneja,Senior Staff,74722,1987-10-20
440821,Guoxiang,Veevers,Senior Engineer,40000,1995-04-10
440833,Etsuo,Siochi,Senior Engineer,40000,2001-03-05
440850,Utz,Langford,Senior Engineer,49807,1999-04-05
440872,Vishwani,Nourani,Senior Engineer,40000,1994-03-05
440873,Baruch,Marletta,Staff,54266,1998-03-25
440882,Sverrir,Kushnir,Senior Engineer,48698,2001-09-28
440901,Qiwen,Pintelas,Senior Engineer,77698,2001-09-17
440902,Satyanarayana,Ermel,Engineer,64074,1996-10-13
440904,Eran,Vickson,Senior Staff,60659,1990-04-13
440931,Yinghua,Dratva,Senior Staff,78992,1991-01-07
440956,Herbert,Wossner,Staff,41359,1994-04-25
440960,Moty,Zirintsis,Senior Engineer,63161,1996-11-19
440979,Dante,Rosay,Senior Engineer,40970,1991-03-20
440989,Maia,Cincotta,Senior Engineer,40000,2000-07-24
440996,Xuejia,Rouquie,Senior Engineer,40000,1995-03-24
441008,Dines,Weiland,Engineer,51133,1997-08-14
441028,Bernd,Krychniak,Senior Engineer,40000,1999-05-29
441029,Mooi,Schnabel,Senior Staff,61941,1986-03-25
441052,Martien,Menhardt,Senior Staff,40000,1986-06-20
441059,Perla,Borstler,Technique Leader,65573,1986-04-21
441061,Ramalingam,Klyachko,Senior Staff,66140,1996-07-03
441086,Jaideep,Anger,Senior Engineer,63562,1987-12-07
441091,Muneo,Ghelli,Senior Engineer,40000,1992-05-31
441092,Raimond,Peres,Senior Engineer,68866,1994-09-24
441100,Peternela,Litvinov,Senior Engineer,57570,1994-04-04
441103,Hongzhu,Norsworthy,Senior Engineer,48571,2001-01-24
441104,Adit,Krzyzanowski,Senior Engineer,84982,1987-07-29
441105,Amabile,Picci,Senior Staff,77129,1995-01-10
441106,Hilari,Rohrbach,Senior Engineer,40000,1988-02-27
441117,Xiahua,Mondadori,Senior Engineer,49245,1987-02-21
441118,Shridhar,Juneja,Senior Engineer,40000,1999-07-04
441131,Mandell,Covnot,Senior Engineer,44374,2000-01-11
441132,Claude,Jansen,Technique Leader,40000,1995-09-05
441134,Insup,Bennet,Senior Staff,76928,1992-09-25
